PADRAO;NOME_CIDADE;COD_OPERADORA;ID_REGISTRO_EMISSAO;ORIGEM;TIPO;VENCTO;EMISSAO;ARQUIVO;QTD_PAGE_NET;QTDE_PAGE_EMBRATEL;QTDE_PAGE_CLARO;QTDE_PAGE_TOTAL;QTD_COB_NET;QTDE_COB_EMBRATEL;QTDE_COB_CLARO;QTDE_COB_TOTAL;VALOR_NET;VALOR_EMBRATEL;VALOR_CLARO;VALOR_TOTAL
0;SANTOS;004;681632;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;EC00420022020_681632.rem;338;0;7;345;87;0;7;94;10.762,70;0,00;611,73;11.374,43
0;GOIANIA;010;681576;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;EC01020022020_681576.rem;508;0;19;527;194;0;19;213;22.223,04;0,00;3.095,81;25.318,85
0;ANAPOLIS;015;681616;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;EC01520022020_681616.rem;89;0;3;92;38;0;3;41;3.519,59;0,00;129,88;3.649,47
0;RIO DE JANEIRO;038;681821;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;EC03820022020_681821.rem;1997;0;85;2082;728;0;85;813;90.944,59;0,00;13.162,73;104.107,32
0;RIO DE JANEIRO;038;681822;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;EC03820022020_681822.rem;1;0;0;1;1;0;0;1;111,51;0,00;0,00;111,51
0;RIO DE JANEIRO;038;681823;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;EC03820022020_681823.rem;3;0;0;3;1;0;0;1;248,91;0,00;0,00;248,91
0;RIO DE JANEIRO;038;681824;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;EC03820022020_681824.rem;72;0;2;74;28;0;2;30;3.901,95;0,00;346,99;4.248,94
0;RIO DE JANEIRO;038;681825;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;EC03820022020_681825.rem;77;0;6;83;28;0;6;34;3.621,87;0,00;948,65;4.570,52
0;BRASILIA;040;681748;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;EC04020022020_681748.rem;1135;0;35;1170;405;0;35;440;48.908,48;0,00;5.214,18;54.122,66
0;VALPARAISO DE GOIAS;160;681608;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;EC16020022020_681608.rem;9;0;0;9;3;0;0;3;106,16;0,00;0,00;106,16
0;NITEROI;228;681593;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;EC22820022020_681593.rem;161;0;4;165;59;0;4;63;5.740,78;0,00;690,69;6.431,47
0;SANTOS;004;681638;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ERX00420022020_681638.rem;5;0;1;6;1;0;1;2;341,23;0,00;131,74;472,97
0;GOIANIA;010;681583;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ERX01020022020_681583.rem;9;0;2;11;3;0;2;5;305,51;0,00;204,88;510,39
0;RIO DE JANEIRO;038;681853;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ERX03820022020_681853.rem;32;0;5;37;11;0;5;16;1.787,40;0,00;1.279,50;3.066,90
0;BRASILIA;040;681760;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ERX04020022020_681760.rem;25;0;3;28;11;0;3;14;634,59;0,00;415,13;1.049,72
0;NITEROI;228;681599;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ERX22820022020_681599.rem;1;0;0;1;1;0;0;1;0,00;0,00;0,00;0,00
0;SANTOS;004;681639;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ERZ00420022020_681639.rem;6;0;0;6;1;0;0;1;0,00;0,00;0,00;0,00
0;GOIANIA;010;681584;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ERZ01020022020_681584.rem;12;0;3;15;5;0;3;8;776,18;0,00;645,43;1.421,61
0;RIO DE JANEIRO;038;681854;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ERZ03820022020_681854.rem;44;0;6;50;15;0;6;21;1.671,91;0,00;1.195,53;2.867,44
0;RIO DE JANEIRO;038;681855;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ERZ03820022020_681855.rem;2;0;1;3;1;0;1;2;421,14;0,00;66,71;487,85
0;BRASILIA;040;681761;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ERZ04020022020_681761.rem;27;0;5;32;9;0;5;14;1.553,64;0,00;561,85;2.115,49
0;SANTOS;004;681633;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ER1C00420022020_681633.rem;8;0;0;8;2;0;0;2;476,00;0,00;0,00;476,00
0;GOIANIA;010;681577;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ER1C01020022020_681577.rem;16;0;0;16;5;0;0;5;1.193,31;0,00;0,00;1.193,31
0;ANAPOLIS;015;681617;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ER1C01520022020_681617.rem;3;0;0;3;1;0;0;1;66,59;0,00;0,00;66,59
0;RIO DE JANEIRO;038;681826;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ER1C03820022020_681826.rem;49;0;0;49;17;0;0;17;4.365,28;0,00;0,00;4.365,28
0;RIO DE JANEIRO;038;681827;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ER1C03820022020_681827.rem;3;0;0;3;2;0;0;2;358,95;0,00;0,00;358,95
0;RIO DE JANEIRO;038;681828;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ER1C03820022020_681828.rem;16;0;0;16;5;0;0;5;1.049,89;0,00;0,00;1.049,89
0;BRASILIA;040;681749;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ER1C04020022020_681749.rem;18;0;0;18;9;0;0;9;1.974,66;0,00;0,00;1.974,66
0;NITEROI;228;681594;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ER1C22820022020_681594.rem;4;0;0;4;2;0;0;2;370,68;0,00;0,00;370,68
0;SANTOS;004;681620;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ER100420022020_681620.rem;1055;0;0;1055;283;0;0;283;45.866,72;0,00;0,00;45.866,72
0;GOIANIA;010;681566;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ER101020022020_681566.rem;1084;0;0;1084;424;0;0;424;64.044,27;0,00;0,00;64.044,27
0;ANAPOLIS;015;681611;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ER101520022020_681611.rem;160;0;0;160;63;0;0;63;8.753,71;0,00;0,00;8.753,71
0;RIO DE JANEIRO;038;681669;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ER103820022020_681669.rem;4547;0;0;4547;1059;0;0;1059;168.854,30;0,00;0,00;168.854,30
0;RIO DE JANEIRO;038;681670;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ER103820022020_681670.rem;349;0;0;349;155;0;0;155;25.092,34;0,00;0,00;25.092,34
0;RIO DE JANEIRO;038;681671;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ER103820022020_681671.rem;3646;0;0;3646;1000;0;0;1000;188.528,67;0,00;0,00;188.528,67
0;RIO DE JANEIRO;038;681672;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ER103820022020_681672.rem;287;0;0;287;122;0;0;122;20.967,93;0,00;0,00;20.967,93
0;BRASILIA;040;681732;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ER104020022020_681732.rem;1876;0;0;1876;804;0;0;804;140.681,30;0,00;0,00;140.681,30
0;NITEROI;228;681586;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ER122820022020_681586.rem;281;0;0;281;105;0;0;105;20.155,90;0,00;0,00;20.155,90
0;SANTOS;004;681634;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ER3C00420022020_681634.rem;13;0;0;13;3;0;0;3;1.044,97;0,00;0,00;1.044,97
0;GOIANIA;010;681579;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ER3C01020022020_681579.rem;23;0;0;23;7;0;0;7;1.011,89;0,00;0,00;1.011,89
0;ANAPOLIS;015;681600;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ER3C01520022020_681600.rem;2;0;0;2;1;0;0;1;238,78;0,00;0,00;238,78
0;RIO DE JANEIRO;038;681829;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ER3C03820022020_681829.rem;52;0;0;52;21;0;0;21;3.500,86;0,00;0,00;3.500,86
0;RIO DE JANEIRO;038;681830;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ER3C03820022020_681830.rem;3;0;0;3;1;0;0;1;69,61;0,00;0,00;69,61
0;BRASILIA;040;681750;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ER3C04020022020_681750.rem;18;0;0;18;5;0;0;5;1.117,58;0,00;0,00;1.117,58
0;NITEROI;228;681595;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ER3C22820022020_681595.rem;7;0;0;7;2;0;0;2;182,90;0,00;0,00;182,90
0;SANTOS;004;681621;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ER300420022020_681621.rem;953;0;1;954;266;0;1;267;44.315,73;0,00;235,88;44.551,61
0;GOIANIA;010;681567;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ER301020022020_681567.rem;786;0;0;786;328;0;0;328;47.797,65;0,00;0,00;47.797,65
0;ANAPOLIS;015;681612;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ER301520022020_681612.rem;119;0;0;119;54;0;0;54;7.519,91;0,00;0,00;7.519,91
0;RIO DE JANEIRO;038;681673;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ER303820022020_681673.rem;6306;0;1;6307;1631;0;1;1632;290.144,90;0,00;54,99;290.199,89
0;RIO DE JANEIRO;038;681674;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ER303820022020_681674.rem;256;0;0;256;111;0;0;111;18.822,09;0,00;0,00;18.822,09
0;RIO DE JANEIRO;038;681675;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ER303820022020_681675.rem;273;0;0;273;116;0;0;116;20.204,35;0,00;0,00;20.204,35
0;BRASILIA;040;681733;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ER304020022020_681733.rem;1218;0;0;1218;511;0;0;511;86.001,47;0,00;0,00;86.001,47
0;NITEROI;228;681587;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ER322820022020_681587.rem;202;0;0;202;83;0;0;83;13.069,12;0,00;0,00;13.069,12
0;SANTOS;004;681637;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ETC00420022020_681637.rem;4974;1024;1285;7283;1263;931;1201;3395;281.163,31;25.878,99;161.338,26;468.380,56
0;GOIANIA;010;681581;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ETC01020022020_681581.rem;4597;1272;1856;7725;1692;1097;1677;4466;316.503,27;30.550,66;199.248,33;546.302,26
0;GOIANIA;010;681582;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ETC01020022020_681582.rem;2;0;1;3;1;0;1;2;266,95;0,00;260,62;527,57
0;ANAPOLIS;015;681603;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ETC01520022020_681603.rem;506;112;242;860;202;107;213;522;31.272,56;2.742,76;18.556,16;52.571,48
0;RIO DE JANEIRO;038;681840;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ETC03820022020_681840.rem;1896;421;566;2883;600;345;552;1497;109.146,28;8.370,87;46.711,17;164.228,32
0;RIO DE JANEIRO;038;681841;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ETC03820022020_681841.rem;2778;917;943;4638;962;791;911;2664;308.165,29;25.617,72;164.999,44;498.782,45
0;RIO DE JANEIRO;038;681842;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ETC03820022020_681842.rem;2592;951;914;4457;945;793;868;2606;254.366,39;25.718,48;138.079,60;418.164,47
0;RIO DE JANEIRO;038;681843;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ETC03820022020_681843.rem;2622;978;924;4524;953;784;866;2603;230.999,99;26.519,60;126.686,14;384.205,73
0;RIO DE JANEIRO;038;681844;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ETC03820022020_681844.rem;2631;911;932;4474;953;769;852;2574;228.263,65;23.042,65;121.723,71;373.030,01
0;RIO DE JANEIRO;038;681845;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ETC03820022020_681845.rem;2565;904;948;4417;925;749;886;2560;211.730,80;22.276,28;109.225,93;343.233,01
0;RIO DE JANEIRO;038;681846;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ETC03820022020_681846.rem;2493;760;1010;4263;911;669;909;2489;202.609,89;19.387,73;99.150,93;321.148,55
