COD_OPERADORA;NOME_CIDADE;TIPO;ID_REGISTRO_EMISSAO;EMISSAO;VENCTO;ORIGEM;ARQUIVO;NOME_PARCEIRO;QTDE_PAGE_TOTAL;QTDE_COB_TOTAL;VALOR_TOTAL
021;VIA EMBRATEL;BOLETO;636050;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC02115022020_636050.rem;NET;929;390;48.975,41
021;VIA EMBRATEL;BOLETO;636050;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC02115022020_636050.rem;CLARO;72;72;6.871,80
021;VIA EMBRATEL;BOLETO;636051;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC02115022020_636051.rem;NET;11;5;525,01
021;VIA EMBRATEL;BOLETO;636051;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC02115022020_636051.rem;CLARO;2;2;114,50
021;VIA EMBRATEL;BOLETO;636052;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC02115022020_636052.rem;CLARO;1;1;123,91
021;VIA EMBRATEL;BOLETO;636052;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC02115022020_636052.rem;NET;15;6;566,95
021;VIA EMBRATEL;BOLETO;636053;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC02115022020_636053.rem;NET;27;11;1.517,83
021;VIA EMBRATEL;BOLETO;636053;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC02115022020_636053.rem;CLARO;7;7;697,86
021;VIA EMBRATEL;BOLETO;636054;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC02115022020_636054.rem;NET;556;239;30.354,91
021;VIA EMBRATEL;BOLETO;636054;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC02115022020_636054.rem;CLARO;78;78;8.509,50
021;VIA EMBRATEL;BOLETO;636055;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC02115022020_636055.rem;NET;23;10;1.622,48
021;VIA EMBRATEL;BOLETO;636055;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC02115022020_636055.rem;CLARO;3;3;90,13
021;VIA EMBRATEL;BOLETO;636056;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC02115022020_636056.rem;NET;25;17;1.787,56
021;VIA EMBRATEL;BOLETO;636056;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC02115022020_636056.rem;CLARO;2;2;149,06
021;VIA EMBRATEL;BOLETO;636057;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC02115022020_636057.rem;NET;4;3;26,61
021;VIA EMBRATEL;BOLETO;636058;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC02115022020_636058.rem;NET;3;1;89,50
021;VIA EMBRATEL;BOLETO;636059;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC02115022020_636059.rem;NET;24;9;1.057,27
021;VIA EMBRATEL;BOLETO;636059;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC02115022020_636059.rem;CLARO;2;2;102,98
021;VIA EMBRATEL;BOLETO;636060;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC02115022020_636060.rem;CLARO;2;2;133,20
021;VIA EMBRATEL;BOLETO;636060;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC02115022020_636060.rem;NET;29;12;1.155,34
