COD_OPERADORA;NOME_CIDADE;TIPO;ID_REGISTRO_EMISSAO;EMISSAO;VENCTO;ORIGEM;ARQUIVO;NOME_PARCEIRO;QTDE_PAGE_TOTAL;QTDE_COB_TOTAL;VALOR_TOTAL
037;POCOS DE CALDAS;BOLETO;1173596;23/01/2020;10/02/2020;Primeira Via-PrintHouse;EC03710022020_1173596.rem;CLARO;1;1;51,08
037;POCOS DE CALDAS;BOLETO;1173596;23/01/2020;10/02/2020;Primeira Via-PrintHouse;EC03710022020_1173596.rem;NET;52;18;1.868,46
058;BIGUACU;BOLETO;1173798;23/01/2020;10/02/2020;Primeira Via-PrintHouse;EC05810022020_1173798.rem;NET;5;2;84,99
075;SANTA MARIA;BOLETO;1174185;23/01/2020;10/02/2020;Primeira Via-PrintHouse;EC07510022020_1174185.rem;CLARO;5;5;622,96
075;SANTA MARIA;BOLETO;1174185;23/01/2020;10/02/2020;Primeira Via-PrintHouse;EC07510022020_1174185.rem;NET;217;75;7.525,97
078;PORTO ALEGRE - CABO;BOLETO;1174242;23/01/2020;10/02/2020;Primeira Via-PrintHouse;EC07810022020_1174242.rem;CLARO;36;36;3.521,52
078;PORTO ALEGRE - CABO;BOLETO;1174242;23/01/2020;10/02/2020;Primeira Via-PrintHouse;EC07810022020_1174242.rem;NET;987;338;47.106,13
078;PORTO ALEGRE - CABO;BOLETO;1174243;23/01/2020;10/02/2020;Primeira Via-PrintHouse;EC07810022020_1174243.rem;NET;3;1;362,18
078;PORTO ALEGRE - CABO;BOLETO;1174244;23/01/2020;10/02/2020;Primeira Via-PrintHouse;EC07810022020_1174244.rem;NET;15;6;1.267,06
078;PORTO ALEGRE - CABO;BOLETO;1174244;23/01/2020;10/02/2020;Primeira Via-PrintHouse;EC07810022020_1174244.rem;CLARO;1;1;56,26
078;PORTO ALEGRE - CABO;BOLETO;1174245;23/01/2020;10/02/2020;Primeira Via-PrintHouse;EC07810022020_1174245.rem;NET;8;3;1.376,58
078;PORTO ALEGRE - CABO;BOLETO;1174245;23/01/2020;10/02/2020;Primeira Via-PrintHouse;EC07810022020_1174245.rem;CLARO;2;2;525,90
078;PORTO ALEGRE - CABO;BOLETO;1174246;23/01/2020;10/02/2020;Primeira Via-PrintHouse;EC07810022020_1174246.rem;CLARO;1;1;534,97
078;PORTO ALEGRE - CABO;BOLETO;1174246;23/01/2020;10/02/2020;Primeira Via-PrintHouse;EC07810022020_1174246.rem;NET;25;7;1.572,61
078;PORTO ALEGRE - CABO;BOLETO;1174247;23/01/2020;10/02/2020;Primeira Via-PrintHouse;EC07810022020_1174247.rem;NET;12;4;290,61
078;PORTO ALEGRE - CABO;BOLETO;1174248;23/01/2020;10/02/2020;Primeira Via-PrintHouse;EC07810022020_1174248.rem;CLARO;1;1;420,74
078;PORTO ALEGRE - CABO;BOLETO;1174248;23/01/2020;10/02/2020;Primeira Via-PrintHouse;EC07810022020_1174248.rem;NET;26;8;458,30
078;PORTO ALEGRE - CABO;BOLETO;1174249;23/01/2020;10/02/2020;Primeira Via-PrintHouse;EC07810022020_1174249.rem;NET;7;2;152,72
078;PORTO ALEGRE - CABO;BOLETO;1174250;23/01/2020;10/02/2020;Primeira Via-PrintHouse;EC07810022020_1174250.rem;NET;269;97;8.509,97
