PADRAO;NOME_CIDADE;COD_OPERADORA;ID_REGISTRO_EMISSAO;ORIGEM;TIPO;VENCTO;EMISSAO;ARQUIVO;QTD_PAGE_NET;QTDE_PAGE_EMBRATEL;QTDE_PAGE_CLARO;QTDE_PAGE_TOTAL;QTD_COB_NET;QTDE_COB_EMBRATEL;QTDE_COB_CLARO;QTDE_COB_TOTAL;VALOR_NET;VALOR_EMBRATEL;VALOR_CLARO;VALOR_TOTAL
0;SAO PAULO;003;472186;Primeira Via-PrintHouse;BOLETO;10/02/2020;23/01/2020;EC00310022020_472186.rem;6400;0;37;6437;1582;0;37;1619;197.893,57;0,00;4.376,34;202.269,91
0;SAO PAULO;003;472187;Primeira Via-PrintHouse;BOLETO;10/02/2020;23/01/2020;EC00310022020_472187.rem;78;0;9;87;20;0;9;29;4.262,15;0,00;1.104,60;5.366,75
0;SAO PAULO;003;472188;Primeira Via-PrintHouse;BOLETO;10/02/2020;23/01/2020;EC00310022020_472188.rem;1677;0;65;1742;431;0;65;496;58.691,93;0,00;9.287,01;67.978,94
0;SAO PAULO;003;472189;Primeira Via-PrintHouse;BOLETO;10/02/2020;23/01/2020;EC00310022020_472189.rem;863;0;0;863;181;0;0;181;25.624,21;0,00;0,00;25.624,21
0;SAO PAULO;003;472190;Primeira Via-PrintHouse;BOLETO;10/02/2020;23/01/2020;EC00310022020_472190.rem;1157;0;89;1246;304;0;89;393;51.046,07;0,00;14.054,34;65.100,41
0;SAO PAULO;003;472191;Primeira Via-PrintHouse;BOLETO;10/02/2020;23/01/2020;EC00310022020_472191.rem;63;0;1;64;14;0;1;15;1.920,55;0,00;187,61;2.108,16
0;SAO PAULO;003;472192;Primeira Via-PrintHouse;BOLETO;10/02/2020;23/01/2020;EC00310022020_472192.rem;50;0;3;53;14;0;3;17;2.103,05;0,00;436,27;2.539,32
0;SAO PAULO;003;472193;Primeira Via-PrintHouse;BOLETO;10/02/2020;23/01/2020;EC00310022020_472193.rem;91;0;8;99;22;0;8;30;3.721,53;0,00;1.149,12;4.870,65
0;SAO PAULO;003;472194;Primeira Via-PrintHouse;BOLETO;10/02/2020;23/01/2020;EC00310022020_472194.rem;36;0;1;37;9;0;1;10;1.781,96;0,00;223,63;2.005,59
0;SAO PAULO;003;472195;Primeira Via-PrintHouse;BOLETO;10/02/2020;23/01/2020;EC00310022020_472195.rem;137;0;14;151;33;0;14;47;8.247,96;0,00;1.764,68;10.012,64
0;SAO PAULO;003;472196;Primeira Via-PrintHouse;BOLETO;10/02/2020;23/01/2020;EC00310022020_472196.rem;25;0;2;27;8;0;2;10;2.041,34;0,00;248,96;2.290,30
0;SAO PAULO;003;472197;Primeira Via-PrintHouse;BOLETO;10/02/2020;23/01/2020;EC00310022020_472197.rem;73;0;1;74;18;0;1;19;2.059,01;0,00;63,54;2.122,55
0;SAO PAULO;003;472198;Primeira Via-PrintHouse;BOLETO;10/02/2020;23/01/2020;EC00310022020_472198.rem;51;0;3;54;13;0;3;16;1.905,23;0,00;683,31;2.588,54
0;SAO PAULO;003;472265;Primeira Via-PrintHouse;BOLETO;10/02/2020;23/01/2020;ERX00310022020_472265.rem;196;0;28;224;50;0;28;78;6.227,64;0,00;3.293,85;9.521,49
0;SAO PAULO;003;472266;Primeira Via-PrintHouse;BOLETO;10/02/2020;23/01/2020;ERZ00310022020_472266.rem;170;0;18;188;40;0;18;58;3.743,65;0,00;2.346,76;6.090,41
0;SAO PAULO;003;472199;Primeira Via-PrintHouse;BOLETO;10/02/2020;23/01/2020;ER1C00310022020_472199.rem;207;0;0;207;53;0;0;53;9.405,07;0,00;0,00;9.405,07
0;SAO PAULO;003;472200;Primeira Via-PrintHouse;BOLETO;10/02/2020;23/01/2020;ER1C00310022020_472200.rem;5;0;0;5;1;0;0;1;159,98;0,00;0,00;159,98
0;SAO PAULO;003;471991;Primeira Via-PrintHouse;BOLETO;10/02/2020;23/01/2020;ER100310022020_471991.rem;2642;0;0;2642;568;0;0;568;91.321,41;0,00;0,00;91.321,41
0;SAO PAULO;003;471992;Primeira Via-PrintHouse;BOLETO;10/02/2020;23/01/2020;ER100310022020_471992.rem;2340;0;0;2340;1000;0;0;1000;149.178,63;0,00;0,00;149.178,63
0;SAO PAULO;003;471993;Primeira Via-PrintHouse;BOLETO;10/02/2020;23/01/2020;ER100310022020_471993.rem;2564;0;0;2564;1000;0;0;1000;148.175,70;0,00;0,00;148.175,70
