PADRAO;NOME_CIDADE;COD_OPERADORA;ID_REGISTRO_EMISSAO;ORIGEM;TIPO;VENCTO;EMISSAO;ARQUIVO;QTD_PAGE_NET;QTDE_PAGE_EMBRATEL;QTDE_PAGE_CLARO;QTDE_PAGE_TOTAL;QTD_COB_NET;QTDE_COB_EMBRATEL;QTDE_COB_CLARO;QTDE_COB_TOTAL;VALOR_NET;VALOR_EMBRATEL;VALOR_CLARO;VALOR_TOTAL
0;SANTO ANDRE;129;1615844;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E12915022020_1615844.rem;2106;0;0;2106;1000;0;0;1000;157.422,08;0,00;0,00;157.422,08
0;SANTO ANDRE;129;1615845;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E12915022020_1615845.rem;2427;0;0;2427;1000;0;0;1000;139.276,91;0,00;0,00;139.276,91
0;SANTO ANDRE;129;1615846;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E12915022020_1615846.rem;2658;0;0;2658;1000;0;0;1000;146.044,92;0,00;0,00;146.044,92
0;SANTO ANDRE;129;1615848;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E12915022020_1615848.rem;3905;0;1;3906;1475;0;1;1476;200.496,52;0,00;64,99;200.561,51
0;RECIFE;136;1615739;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E13615022020_1615739.rem;2788;0;0;2788;1000;0;0;1000;193.465,04;0,00;0,00;193.465,04
0;RECIFE;136;1615740;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E13615022020_1615740.rem;3829;0;0;3829;1334;0;0;1334;187.727,97;0,00;0,00;187.727,97
0;SAO BERNARDO DO CAMPO;141;1615770;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E14115022020_1615770.rem;3269;0;0;3269;1378;0;0;1378;193.918,94;0,00;0,00;193.918,94
0;SAO BERNARDO DO CAMPO;141;1615771;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E14115022020_1615771.rem;2427;0;0;2427;1000;0;0;1000;160.129,18;0,00;0,00;160.129,18
0;SAO BERNARDO DO CAMPO;141;1615772;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E14115022020_1615772.rem;2644;0;0;2644;1000;0;0;1000;144.743,33;0,00;0,00;144.743,33
0;SAO BERNARDO DO CAMPO;141;1615773;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E14115022020_1615773.rem;2628;0;0;2628;1000;0;0;1000;138.403,36;0,00;0,00;138.403,36
0;SAO CAETANO DO SUL;143;1615935;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E14315022020_1615935.rem;3089;0;0;3089;1262;0;0;1262;194.945,35;0,00;0,00;194.945,35
0;SAO JOSE DOS CAMPOS;162;1615892;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E16215022020_1615892.rem;1693;0;0;1693;747;0;0;747;88.425,66;0,00;0,00;88.425,66
0;SAO JOSE DOS CAMPOS;162;1615893;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E16215022020_1615893.rem;2297;0;0;2297;1000;0;0;1000;121.823,11;0,00;0,00;121.823,11
0;SAO JOSE DOS CAMPOS;162;1615894;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E16215022020_1615894.rem;2697;0;0;2697;1000;0;0;1000;118.859,74;0,00;0,00;118.859,74
0;SAO JOSE DOS CAMPOS;162;1615895;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E16215022020_1615895.rem;2753;0;0;2753;1000;0;0;1000;140.124,94;0,00;0,00;140.124,94
0;SAO JOSE DOS CAMPOS;162;1615896;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E16215022020_1615896.rem;2782;0;0;2782;1000;0;0;1000;145.583,07;0,00;0,00;145.583,07
0;SAO JOSE DOS CAMPOS;162;1615897;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E16215022020_1615897.rem;2402;0;0;2402;1000;0;0;1000;110.025,54;0,00;0,00;110.025,54
0;SAO SEBASTIAO;182;1615948;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E18215022020_1615948.rem;424;0;0;424;138;0;0;138;13.607,01;0,00;0,00;13.607,01
0;ITAPIRA;183;1616008;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E18315022020_1616008.rem;203;0;0;203;76;0;0;76;8.165,13;0,00;0,00;8.165,13
0;SAO VICENTE;187;1615877;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E18715022020_1615877.rem;4687;0;0;4687;1871;0;0;1871;265.325,81;0,00;0,00;265.325,81
0;SUMARE;207;1615760;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E20715022020_1615760.rem;890;0;0;890;370;0;0;370;52.748,28;0,00;0,00;52.748,28
0;JABOATAO DOS GUARARAPES;223;1615552;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E22315022020_1615552.rem;1389;0;0;1389;504;0;0;504;72.173,58;0,00;0,00;72.173,58
0;TAUBATE;235;1616009;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E23515022020_1616009.rem;2737;0;0;2737;1000;0;0;1000;126.221,30;0,00;0,00;126.221,30
0;TAUBATE;235;1616010;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E23515022020_1616010.rem;3209;0;0;3209;1375;0;0;1375;151.457,73;0,00;0,00;151.457,73
0;UBATUBA;261;1615956;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E26115022020_1615956.rem;656;0;0;656;211;0;0;211;24.826,26;0,00;0,00;24.826,26
0;RESENDE;268;1615540;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E26815022020_1615540.rem;2249;0;0;2249;837;0;0;837;104.173,04;0,00;0,00;104.173,04
0;OLINDA;269;1615633;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E26915022020_1615633.rem;755;0;0;755;268;0;0;268;33.897,83;0,00;0,00;33.897,83
0;PAULISTA;291;1615441;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E29115022020_1615441.rem;372;0;0;372;131;0;0;131;18.474,89;0,00;0,00;18.474,89
0;AMERICANA;386;1615659;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E38615022020_1615659.rem;2766;0;0;2766;1004;0;0;1004;128.111,26;0,00;0,00;128.111,26
0;AMERICANA;386;1615660;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E38615022020_1615660.rem;2339;0;0;2339;1000;0;0;1000;142.751,95;0,00;0,00;142.751,95
0;ARACATUBA;404;1615605;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E40415022020_1615605.rem;4365;0;0;4365;1748;0;0;1748;199.372,76;0,00;0,00;199.372,76
0;ARARAQUARA;409;1615562;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E40915022020_1615562.rem;4728;0;0;4728;1794;0;0;1794;228.011,65;0,00;0,00;228.011,65
0;ARARAS;413;1615585;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E41315022020_1615585.rem;1785;0;0;1785;699;0;0;699;80.349,01;0,00;0,00;80.349,01
0;ATIBAIA;423;1615426;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E42315022020_1615426.rem;1542;0;0;1542;583;0;0;583;72.461,27;0,00;0,00;72.461,27
0;BARRINHA;442;1615517;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E44215022020_1615517.rem;725;0;0;725;252;0;0;252;26.591,34;0,00;0,00;26.591,34
0;BERTIOGA;456;1615574;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E45615022020_1615574.rem;202;0;0;202;84;0;0;84;15.076,44;0,00;0,00;15.076,44
0;BOITUVA;464;1615485;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E46415022020_1615485.rem;318;0;0;318;111;0;0;111;13.137,59;0,00;0,00;13.137,59
0;BRAGANCA PAULISTA;474;1615462;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E47415022020_1615462.rem;3250;0;0;3250;1283;0;0;1283;145.954,10;0,00;0,00;145.954,10
0;TIMOTEO;477;1615707;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E47715022020_1615707.rem;424;0;0;424;145;0;0;145;13.946,61;0,00;0,00;13.946,61
0;CACAPAVA;487;1615647;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E48715022020_1615647.rem;1269;0;0;1269;509;0;0;509;61.985,40;0,00;0,00;61.985,40
0;PENAPOLIS;495;1616211;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E49515022020_1616211.rem;99;0;0;99;34;0;0;34;2.208,56;0,00;0,00;2.208,56
0;AMPARO;538;1615643;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;E53815022020_1615643.rem;241;0;0;241;56;0;0;56;5.836,77;0,00;0,00;5.836,77
