COD_OPERADORA;NOME_CIDADE;TIPO;ID_REGISTRO_EMISSAO;EMISSAO;VENCTO;ORIGEM;ARQUIVO;NOME_PARCEIRO;QTDE_PAGE_TOTAL;QTDE_COB_TOTAL;VALOR_TOTAL
315;SAO JOSE DO RIO PARDO;BOLETO;1551664;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC31520022020_1551664.rem;NET;3;1;39,41
316;SAO JOAO DE MERITI;BOLETO;1551821;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC31620022020_1551821.rem;NET;17;6;813,29
399;APARECIDA;BOLETO;1551958;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC39920022020_1551958.rem;NET;16;7;1.259,86
430;CIANORTE;BOLETO;1551560;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC43020022020_1551560.rem;NET;7;3;278,23
443;BARUERI;BOLETO;1552019;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC44320022020_1552019.rem;NET;147;50;5.391,60
443;BARUERI;BOLETO;1552019;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC44320022020_1552019.rem;CLARO;3;3;533,50
471;BOTUCATU;BOLETO;1551828;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC47120022020_1551828.rem;NET;55;15;1.391,48
480;MACEIO;BOLETO;1552121;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC48020022020_1552121.rem;CLARO;10;10;1.155,72
480;MACEIO;BOLETO;1552121;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC48020022020_1552121.rem;NET;318;112;13.124,68
488;CACHOEIRA PAULISTA;BOLETO;1551732;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC48820022020_1551732.rem;NET;9;4;180,03
507;VILA VELHA;BOLETO;1551809;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC50720022020_1551809.rem;NET;139;49;4.191,42
507;VILA VELHA;BOLETO;1551809;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC50720022020_1551809.rem;CLARO;8;8;1.848,88
508;VITORIA;BOLETO;1551945;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC50820022020_1551945.rem;CLARO;2;2;128,06
508;VITORIA;BOLETO;1551945;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC50820022020_1551945.rem;NET;101;40;4.421,60
530;CAPIVARI;BOLETO;1551919;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC53020022020_1551919.rem;NET;1;1;162,66
531;GUARAPUAVA;BOLETO;1551571;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC53120022020_1551571.rem;NET;18;5;408,64
531;GUARAPUAVA;BOLETO;1551571;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC53120022020_1551571.rem;CLARO;1;1;146,62
533;CARAPICUIBA;BOLETO;1551982;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC53320022020_1551982.rem;NET;26;11;851,77
567;COTIA;BOLETO;1551796;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC56720022020_1551796.rem;CLARO;2;2;649,93
567;COTIA;BOLETO;1551796;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC56720022020_1551796.rem;NET;41;18;1.830,92
572;CRUZEIRO;BOLETO;1551844;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC57220022020_1551844.rem;NET;3;1;0,00
587;SERRANA;BOLETO;1551506;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC58720022020_1551506.rem;NET;7;2;85,05
595;ELIAS FAUSTO;BOLETO;1551873;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC59520022020_1551873.rem;NET;3;1;159,87
599;EMBU DAS ARTES;BOLETO;1552006;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC59920022020_1552006.rem;NET;44;16;1.652,23
599;EMBU DAS ARTES;BOLETO;1552006;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC59920022020_1552006.rem;CLARO;1;1;71,53
621;SANTANA DE PARNAIBA;BOLETO;1551607;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC62120022020_1551607.rem;NET;32;12;1.832,21
621;SANTANA DE PARNAIBA;BOLETO;1551607;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC62120022020_1551607.rem;CLARO;1;1;244,17
637;PARNAMIRIM;BOLETO;1552141;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC63720022020_1552141.rem;NET;71;26;2.840,72
637;PARNAMIRIM;BOLETO;1552141;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC63720022020_1552141.rem;CLARO;2;2;244,43
641;CASCAVEL;BOLETO;1551474;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC64120022020_1551474.rem;NET;80;24;2.448,78
641;CASCAVEL;BOLETO;1551474;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC64120022020_1551474.rem;CLARO;2;2;102,62
656;GUARATINGUETA;BOLETO;1551932;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC65620022020_1551932.rem;NET;27;11;1.039,51
661;GUARULHOS;BOLETO;1551747;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC66120022020_1551747.rem;NET;476;177;19.009,57
661;GUARULHOS;BOLETO;1551747;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC66120022020_1551747.rem;CLARO;10;10;991,35
714;ITAPECERICA DA SERRA;BOLETO;1551967;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC71420022020_1551967.rem;NET;18;6;471,81
719;CUIABA;BOLETO;1551449;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC71920022020_1551449.rem;CLARO;7;7;935,91
719;CUIABA;BOLETO;1551449;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC71920022020_1551449.rem;NET;259;96;9.642,69
722;ITAPEVI;BOLETO;1551896;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC72220022020_1551896.rem;NET;6;2;210,00
728;GUAIBA;BOLETO;1551533;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC72820022020_1551533.rem;NET;18;6;189,40
765;JANDIRA;BOLETO;1551682;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC76520022020_1551682.rem;NET;16;6;1.027,67
769;JAU;BOLETO;1551524;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC76920022020_1551524.rem;NET;50;20;1.572,72
794;PONTA GROSSA;BOLETO;1551656;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC79420022020_1551656.rem;NET;74;23;1.956,67
795;LORENA;BOLETO;1551550;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC79520022020_1551550.rem;NET;28;12;1.156,66
820;MARILIA;BOLETO;1551434;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC82020022020_1551434.rem;CLARO;2;2;125,15
820;MARILIA;BOLETO;1551434;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC82020022020_1551434.rem;NET;95;36;3.021,87
858;VARZEA GRANDE;BOLETO;1551672;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC85820022020_1551672.rem;NET;44;17;1.732,18
858;VARZEA GRANDE;BOLETO;1551672;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC85820022020_1551672.rem;CLARO;2;2;161,84
882;MONTE MOR;BOLETO;1551539;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC88220022020_1551539.rem;NET;3;1;126,80
907;JOAO PESSOA;BOLETO;1552192;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC90720022020_1552192.rem;NET;251;88;10.031,31
907;JOAO PESSOA;BOLETO;1552192;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC90720022020_1552192.rem;CLARO;3;3;126,55
924;OSASCO;BOLETO;1551625;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC92420022020_1551625.rem;NET;272;101;12.454,59
924;OSASCO;BOLETO;1551625;06/02/2020;20/02/2020;Primeira Via-PrintHouse;EC92420022020_1551625.rem;CLARO;6;6;732,17
007;SOROCABA;BOLETO;1551578;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERX00720022020_1551578.rem;CLARO;1;1;184,03
007;SOROCABA;BOLETO;1551578;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERX00720022020_1551578.rem;NET;10;2;426,04
063;TERESINA;BOLETO;1552265;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERX06320022020_1552265.rem;NET;3;1;0,00
096;SAO LUIS;BOLETO;1552032;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERX09620022020_1552032.rem;CLARO;1;1;51,31
096;SAO LUIS;BOLETO;1552032;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERX09620022020_1552032.rem;NET;7;3;225,01
097;FORTALEZA;BOLETO;1552313;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERX09720022020_1552313.rem;NET;1;1;0,00
194;BELEM;BOLETO;1552206;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERX19420022020_1552206.rem;CLARO;1;1;126,94
194;BELEM;BOLETO;1552206;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERX19420022020_1552206.rem;NET;4;3;107,18
230;SALVADOR;BOLETO;1551880;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERX23020022020_1551880.rem;CLARO;1;1;64,99
230;SALVADOR;BOLETO;1551880;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERX23020022020_1551880.rem;NET;3;1;92,32
239;MESQUITA;BOLETO;1551989;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERX23920022020_1551989.rem;CLARO;1;1;302,16
239;MESQUITA;BOLETO;1551989;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERX23920022020_1551989.rem;NET;2;1;169,02
399;APARECIDA;BOLETO;1551954;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERX39920022020_1551954.rem;NET;3;1;0,00
443;BARUERI;BOLETO;1552013;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERX44320022020_1552013.rem;NET;6;2;742,56
443;BARUERI;BOLETO;1552013;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERX44320022020_1552013.rem;CLARO;2;2;940,15
480;MACEIO;BOLETO;1552115;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERX48020022020_1552115.rem;NET;3;1;0,00
508;VITORIA;BOLETO;1551939;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERX50820022020_1551939.rem;NET;3;1;301,43
531;GUARAPUAVA;BOLETO;1551567;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERX53120022020_1551567.rem;NET;1;1;0,00
661;GUARULHOS;BOLETO;1551740;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERX66120022020_1551740.rem;NET;14;5;388,35
661;GUARULHOS;BOLETO;1551740;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERX66120022020_1551740.rem;CLARO;2;2;211,10
719;CUIABA;BOLETO;1551443;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERX71920022020_1551443.rem;CLARO;1;1;83,98
719;CUIABA;BOLETO;1551443;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERX71920022020_1551443.rem;NET;13;4;305,99
769;JAU;BOLETO;1551520;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERX76920022020_1551520.rem;NET;3;1;0,00
907;JOAO PESSOA;BOLETO;1552185;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERX90720022020_1552185.rem;NET;3;1;179,80
907;JOAO PESSOA;BOLETO;1552185;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERX90720022020_1552185.rem;CLARO;1;1;269,48
063;TERESINA;BOLETO;1552264;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERZ06320022020_1552264.rem;CLARO;1;1;163,97
063;TERESINA;BOLETO;1552264;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERZ06320022020_1552264.rem;NET;3;1;134,87
095;NATAL;BOLETO;1552238;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERZ09520022020_1552238.rem;CLARO;1;1;211,58
095;NATAL;BOLETO;1552238;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERZ09520022020_1552238.rem;NET;1;1;101,48
096;SAO LUIS;BOLETO;1552031;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERZ09620022020_1552031.rem;CLARO;1;1;56,37
096;SAO LUIS;BOLETO;1552031;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERZ09620022020_1552031.rem;NET;1;1;151,28
097;FORTALEZA;BOLETO;1552312;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERZ09720022020_1552312.rem;NET;1;1;0,00
194;BELEM;BOLETO;1552205;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERZ19420022020_1552205.rem;NET;3;1;240,12
194;BELEM;BOLETO;1552205;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERZ19420022020_1552205.rem;CLARO;1;1;578,69
230;SALVADOR;BOLETO;1551879;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERZ23020022020_1551879.rem;CLARO;1;1;51,30
230;SALVADOR;BOLETO;1551879;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERZ23020022020_1551879.rem;NET;3;1;121,71
272;VALINHOS;BOLETO;1551695;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERZ27220022020_1551695.rem;NET;1;1;0,00
480;MACEIO;BOLETO;1552114;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERZ48020022020_1552114.rem;CLARO;1;1;230,20
480;MACEIO;BOLETO;1552114;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERZ48020022020_1552114.rem;NET;3;1;203,32
508;VITORIA;BOLETO;1551938;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERZ50820022020_1551938.rem;CLARO;1;1;264,52
508;VITORIA;BOLETO;1551938;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERZ50820022020_1551938.rem;NET;3;1;140,35
621;SANTANA DE PARNAIBA;BOLETO;1551602;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERZ62120022020_1551602.rem;NET;3;1;0,00
661;GUARULHOS;BOLETO;1551739;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERZ66120022020_1551739.rem;NET;1;1;0,00
714;ITAPECERICA DA SERRA;BOLETO;1551964;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ERZ71420022020_1551964.rem;NET;3;1;74,63
007;SOROCABA;BOLETO;1551585;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER1C00720022020_1551585.rem;NET;6;1;249,72
063;TERESINA;BOLETO;1552269;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER1C06320022020_1552269.rem;NET;3;1;132,31
095;NATAL;BOLETO;1552243;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER1C09520022020_1552243.rem;NET;14;5;855,08
096;SAO LUIS;BOLETO;1552037;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER1C09620022020_1552037.rem;NET;6;2;782,87
097;FORTALEZA;BOLETO;1552318;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER1C09720022020_1552318.rem;NET;3;1;162,41
161;DUQUE DE CAXIAS;BOLETO;1551839;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER1C16120022020_1551839.rem;NET;3;1;168,01
178;ANANINDEUA;BOLETO;1552294;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER1C17820022020_1552294.rem;NET;6;2;230,58
194;BELEM;BOLETO;1552212;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER1C19420022020_1552212.rem;NET;7;3;500,84
195;SERTAOZINHO;BOLETO;1551645;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER1C19520022020_1551645.rem;NET;3;1;120,41
230;SALVADOR;BOLETO;1551885;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER1C23020022020_1551885.rem;NET;5;2;445,04
237;NOVA IGUACU;BOLETO;1551784;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER1C23720022020_1551784.rem;NET;4;2;208,04
239;MESQUITA;BOLETO;1551994;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER1C23920022020_1551994.rem;NET;3;1;249,98
443;BARUERI;BOLETO;1552018;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER1C44320022020_1552018.rem;NET;7;3;302,99
471;BOTUCATU;BOLETO;1551854;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER1C47120022020_1551854.rem;NET;9;2;231,99
480;MACEIO;BOLETO;1552120;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER1C48020022020_1552120.rem;NET;21;7;992,96
507;VILA VELHA;BOLETO;1551807;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER1C50720022020_1551807.rem;NET;3;1;186,68
508;VITORIA;BOLETO;1551944;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER1C50820022020_1551944.rem;NET;7;2;282,65
621;SANTANA DE PARNAIBA;BOLETO;1551606;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER1C62120022020_1551606.rem;NET;4;1;157,11
637;PARNAMIRIM;BOLETO;1552140;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER1C63720022020_1552140.rem;NET;3;1;131,16
641;CASCAVEL;BOLETO;1551473;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER1C64120022020_1551473.rem;NET;3;1;118,97
661;GUARULHOS;BOLETO;1551746;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER1C66120022020_1551746.rem;NET;12;4;911,81
719;CUIABA;BOLETO;1551448;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER1C71920022020_1551448.rem;NET;9;4;577,58
820;MARILIA;BOLETO;1552955;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER1C82020022020_1552955.rem;NET;3;1;152,50
858;VARZEA GRANDE;BOLETO;1551671;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER1C85820022020_1551671.rem;NET;1;1;140,00
907;JOAO PESSOA;BOLETO;1552190;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER1C90720022020_1552190.rem;NET;3;1;78,10
924;OSASCO;BOLETO;1551624;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER1C92420022020_1551624.rem;NET;5;2;394,80
007;SOROCABA;BOLETO;1551598;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER100720022020_1551598.rem;NET;1695;416;58.179,55
022;PORTO FELIZ;BOLETO;1551693;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER102220022020_1551693.rem;NET;52;21;2.476,81
024;POTIM;BOLETO;1551487;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER102420022020_1551487.rem;NET;15;7;948,19
042;LAURO DE FREITAS;BOLETO;1552150;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER104220022020_1552150.rem;NET;83;31;5.317,31
048;RAFARD;BOLETO;1551728;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER104820022020_1551728.rem;NET;3;1;122,29
063;TERESINA;BOLETO;1552276;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER106320022020_1552276.rem;NET;611;239;33.586,56
095;NATAL;BOLETO;1552249;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER109520022020_1552249.rem;NET;576;217;26.856,60
096;SAO LUIS;BOLETO;1552045;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER109620022020_1552045.rem;NET;673;279;39.955,79
097;FORTALEZA;BOLETO;1552325;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER109720022020_1552325.rem;NET;577;222;33.034,51
105;BELFORD ROXO;BOLETO;1551869;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER110520022020_1551869.rem;NET;56;25;2.965,88
161;DUQUE DE CAXIAS;BOLETO;1551859;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER116120022020_1551859.rem;NET;93;37;5.243,25
178;ANANINDEUA;BOLETO;1552300;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER117820022020_1552300.rem;NET;109;43;7.021,68
194;BELEM;BOLETO;1552222;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER119420022020_1552222.rem;NET;714;283;47.508,17
195;SERTAOZINHO;BOLETO;1551651;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER119520022020_1551651.rem;NET;90;34;4.418,86
216;TABOAO DA SERRA;BOLETO;1551500;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER121620022020_1551500.rem;NET;66;31;4.444,87
226;NILOPOLIS;BOLETO;1551778;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER122620022020_1551778.rem;NET;41;14;1.856,50
230;SALVADOR;BOLETO;1551907;06/02/2020;20/02/2020;Primeira Via-PrintHouse;ER123020022020_1551907.rem;NET;515;188;27.036,91
