PADRAO;NOME_CIDADE;COD_OPERADORA;ID_REGISTRO_EMISSAO;ORIGEM;TIPO;VENCTO;EMISSAO;ARQUIVO;QTD_PAGE_NET;QTDE_PAGE_EMBRATEL;QTDE_PAGE_CLARO;QTDE_PAGE_TOTAL;QTD_COB_NET;QTDE_COB_EMBRATEL;QTDE_COB_CLARO;QTDE_COB_TOTAL;VALOR_NET;VALOR_EMBRATEL;VALOR_CLARO;VALOR_TOTAL
0;BELO HORIZONTE;013;183308;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;ETR101315022020_183308.rem;4776;2381;4;7161;1073;1115;7;2195;180.503,34;32.224,60;563,71;213.291,65
0;BELO HORIZONTE;013;183309;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;ETR101315022020_183309.rem;520;267;0;787;126;128;0;254;23.524,60;3.295,99;0,00;26.820,59
0;BELO HORIZONTE;013;183310;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;ETR101315022020_183310.rem;0;3;0;3;0;1;0;1;0,00;13,98;0,00;13,98
0;BELO HORIZONTE;013;183311;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;ETR101315022020_183311.rem;2786;2113;7;4906;969;998;5;1972;183.465,71;28.991,02;602,35;213.059,08
0;BELO HORIZONTE;013;183312;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;ETR301315022020_183312.rem;6548;3290;15;9853;1518;1564;14;3096;283.643,72;45.806,38;731,01;330.181,11
0;BELO HORIZONTE;013;183313;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;ETR301315022020_183313.rem;0;2;0;2;0;1;0;1;0,00;0,00;0,00;0,00
0;BELO HORIZONTE;013;183314;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;ETR301315022020_183314.rem;0;3;0;3;0;1;0;1;0,00;21,32;0,00;21,32
0;BELO HORIZONTE;013;183315;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;ETR301315022020_183315.rem;427;222;0;649;104;106;1;211;19.449,94;3.200,75;103,97;22.754,66
0;BELO HORIZONTE;013;183316;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;ETR301315022020_183316.rem;0;6;0;6;0;2;0;2;0,00;36,73;0,00;36,73
0;BELO HORIZONTE;013;183317;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;ETR301315022020_183317.rem;0;6;0;6;0;2;0;2;0,00;39,98;0,00;39,98
0;BELO HORIZONTE;013;183318;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;ET01315022020_183318.rem;2241;1357;13;3611;542;612;11;1165;78.469,17;16.971,51;767,40;96.208,08
0;BELO HORIZONTE;013;183319;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;ET01315022020_183319.rem;4996;2834;9;7839;1213;1317;8;2538;226.331,05;38.087,98;770,89;265.189,92
