PADRAO;NOME_CIDADE;COD_OPERADORA;ID_REGISTRO_EMISSAO;ORIGEM;TIPO;VENCTO;EMISSAO;ARQUIVO;QTD_PAGE_NET;QTDE_PAGE_EMBRATEL;QTDE_PAGE_CLARO;QTDE_PAGE_TOTAL;QTD_COB_NET;QTDE_COB_EMBRATEL;QTDE_COB_CLARO;QTDE_COB_TOTAL;VALOR_NET;VALOR_EMBRATEL;VALOR_CLARO;VALOR_TOTAL
0;VIA EMBRATEL;021;632328;Primeira Via-PrintHouse;BOLETO;10/02/2020;23/01/2020;ET02110022020_632328.rem;62;1473;5;1540;55;467;3;525;685,76;16.940,38;421,81;18.047,95
0;VIA EMBRATEL;021;632329;Primeira Via-PrintHouse;BOLETO;10/02/2020;23/01/2020;ET02110022020_632329.rem;51;1469;11;1531;44;452;5;501;814,37;16.464,25;390,59;17.669,21
0;VIA EMBRATEL;021;632330;Primeira Via-PrintHouse;BOLETO;10/02/2020;23/01/2020;ET02110022020_632330.rem;91;1450;14;1555;70;453;9;532;1.726,65;16.205,69;599,15;18.531,49
0;VIA EMBRATEL;021;632331;Primeira Via-PrintHouse;BOLETO;10/02/2020;23/01/2020;ET02110022020_632331.rem;53;1205;15;1273;46;389;9;444;1.025,78;13.452,48;649,53;15.127,79
0;VIA EMBRATEL;021;632332;Primeira Via-PrintHouse;BOLETO;10/02/2020;23/01/2020;ET02110022020_632332.rem;82;1253;64;1399;47;414;34;495;4.523,79;12.206,38;3.143,89;19.874,06
0;VIA EMBRATEL;021;632333;Primeira Via-PrintHouse;BOLETO;10/02/2020;23/01/2020;ET02110022020_632333.rem;45;55;3;103;25;22;2;49;1.994,62;704,27;16,08;2.714,97
0;VIA EMBRATEL;021;632334;Primeira Via-PrintHouse;BOLETO;10/02/2020;23/01/2020;ET02110022020_632334.rem;10;75;2;87;5;26;1;32;411,85;936,12;138,30;1.486,27
0;VIA EMBRATEL;021;632335;Primeira Via-PrintHouse;BOLETO;10/02/2020;23/01/2020;ET02110022020_632335.rem;63;1389;45;1497;41;447;23;511;1.737,93;13.045,82;2.314,70;17.098,45
0;VIA EMBRATEL;021;632336;Primeira Via-PrintHouse;BOLETO;10/02/2020;23/01/2020;ET02110022020_632336.rem;26;443;2;471;18;148;1;167;920,84;5.890,11;63,99;6.874,94
0;VIA EMBRATEL;021;632337;Primeira Via-PrintHouse;BOLETO;10/02/2020;23/01/2020;ET02110022020_632337.rem;3;2;0;5;2;1;0;3;168,84;47,56;0,00;216,40
0;VIA EMBRATEL;021;632338;Primeira Via-PrintHouse;BOLETO;10/02/2020;23/01/2020;ET02110022020_632338.rem;55;819;13;887;45;270;7;322;1.573,93;10.594,58;354,15;12.522,66
0;VIA EMBRATEL;021;632339;Primeira Via-PrintHouse;BOLETO;10/02/2020;23/01/2020;ET02110022020_632339.rem;44;1395;75;1514;28;450;43;521;3.024,83;12.939,50;2.471,59;18.435,92
0;VIA EMBRATEL;021;632340;Primeira Via-PrintHouse;BOLETO;10/02/2020;23/01/2020;ET02110022020_632340.rem;61;896;100;1057;25;297;53;375;2.509,56;8.291,87;6.465,00;17.266,43
0;VIA EMBRATEL;021;632341;Primeira Via-PrintHouse;BOLETO;10/02/2020;23/01/2020;ET02110022020_632341.rem;37;301;21;359;23;100;12;135;892,92;3.659,05;900,14;5.452,11
0;VIA EMBRATEL;021;632342;Primeira Via-PrintHouse;BOLETO;10/02/2020;23/01/2020;ET02110022020_632342.rem;36;1151;8;1195;33;342;4;379;590,00;13.025,28;87,55;13.702,83
0;VIA EMBRATEL;021;632343;Primeira Via-PrintHouse;BOLETO;10/02/2020;23/01/2020;ET02110022020_632343.rem;20;40;8;68;10;16;4;30;848,44;608,48;651,26;2.108,18
0;VIA EMBRATEL;021;632344;Primeira Via-PrintHouse;BOLETO;10/02/2020;23/01/2020;ET02110022020_632344.rem;27;284;2;313;20;96;1;117;1.272,93;3.926,51;4,79;5.204,23
0;VIA EMBRATEL;021;632345;Primeira Via-PrintHouse;BOLETO;10/02/2020;23/01/2020;ET02110022020_632345.rem;27;490;2;519;22;162;1;185;482,36;6.372,59;103,96;6.958,91
0;VIA EMBRATEL;021;632346;Primeira Via-PrintHouse;BOLETO;10/02/2020;23/01/2020;ET02110022020_632346.rem;39;526;4;569;28;176;2;206;1.256,74;7.042,78;227,08;8.526,60
0;VIA EMBRATEL;021;632347;Primeira Via-PrintHouse;BOLETO;10/02/2020;23/01/2020;ET02110022020_632347.rem;63;1158;32;1253;48;364;19;431;1.555,07;11.433,40;1.819,38;14.807,85
