PADRAO;NOME_CIDADE;COD_OPERADORA;ID_REGISTRO_EMISSAO;ORIGEM;TIPO;VENCTO;EMISSAO;ARQUIVO;QTD_PAGE_NET;QTDE_PAGE_EMBRATEL;QTDE_PAGE_CLARO;QTDE_PAGE_TOTAL;QTD_COB_NET;QTDE_COB_EMBRATEL;QTDE_COB_CLARO;QTDE_COB_TOTAL;VALOR_NET;VALOR_EMBRATEL;VALOR_CLARO;VALOR_TOTAL
0;GOIANIA;010;675485;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;29/01/2020;DT01015022020_675485.rem;1790;1353;9;3152;625;648;7;1280;132.977,97;19.770,38;662,75;153.411,10
0;ANAPOLIS;015;675530;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;29/01/2020;DT01515022020_675530.rem;1104;899;4;2007;400;414;2;816;66.489,94;11.365,83;246,89;78.102,66
0;RIO DE JANEIRO;038;675604;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;29/01/2020;DT03815022020_675604.rem;2505;1791;2;4298;851;874;2;1727;200.855,35;26.421,05;109,98;227.386,38
0;RIO DE JANEIRO;038;675605;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;29/01/2020;DT03815022020_675605.rem;2616;1794;8;4418;849;878;4;1731;174.840,01;21.774,74;217,91;196.832,66
0;RIO DE JANEIRO;038;675606;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;29/01/2020;DT03815022020_675606.rem;2809;2062;6;4877;962;996;5;1963;216.396,80;30.090,12;326,54;246.813,46
0;RIO DE JANEIRO;038;675607;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;29/01/2020;DT03815022020_675607.rem;2918;2021;13;4952;970;995;8;1973;210.396,21;27.551,98;613,98;238.562,17
0;RIO DE JANEIRO;038;675608;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;29/01/2020;DT03815022020_675608.rem;3004;2028;3;5035;974;997;4;1975;200.688,66;26.960,44;258,45;227.907,55
0;RIO DE JANEIRO;038;675609;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;29/01/2020;DT03815022020_675609.rem;2767;2057;10;4834;963;997;7;1967;223.108,24;32.789,42;587,21;256.484,87
0;RIO DE JANEIRO;038;675610;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;29/01/2020;DT03815022020_675610.rem;2790;2050;5;4845;971;998;6;1975;233.634,04;33.223,31;822,86;267.680,21
0;RIO DE JANEIRO;038;675611;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;29/01/2020;DT03815022020_675611.rem;2805;2043;5;4853;979;999;5;1983;243.163,08;31.670,62;239,29;275.072,99
0;RIO DE JANEIRO;038;675612;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;29/01/2020;DT03815022020_675612.rem;2749;2043;6;4798;970;999;4;1973;232.804,91;33.566,73;259,66;266.631,30
