COD_OPERADORA;NOME_CIDADE;TIPO;ID_REGISTRO_EMISSAO;EMISSAO;VENCTO;ORIGEM;ARQUIVO;NOME_PARCEIRO;QTDE_PAGE_TOTAL;QTDE_COB_TOTAL;VALOR_TOTAL
507;VILA VELHA;BOLETO;1466642;28/12/2019;15/02/2020;Primeira Via-PrintHouse;EC50715022020_1466642.rem;NET;3;1;182,77
508;VITORIA;BOLETO;1466656;28/12/2019;15/02/2020;Primeira Via-PrintHouse;EC50815022020_1466656.rem;NET;3;1;147,67
507;VILA VELHA;BOLETO;1466638;28/12/2019;15/02/2020;Primeira Via-PrintHouse;ER150715022020_1466638.rem;NET;9;3;597,01
508;VITORIA;BOLETO;1466652;28/12/2019;15/02/2020;Primeira Via-PrintHouse;ER150815022020_1466652.rem;NET;7;3;386,65
508;VITORIA;BOLETO;1466653;28/12/2019;15/02/2020;Primeira Via-PrintHouse;ER350815022020_1466653.rem;NET;3;1;78,63
507;VILA VELHA;BOLETO;1466643;28/12/2019;15/02/2020;Primeira Via-PrintHouse;ETC50715022020_1466643.rem;NET;97;34;9.523,67
508;VITORIA;BOLETO;1466658;28/12/2019;15/02/2020;Primeira Via-PrintHouse;ETC50815022020_1466658.rem;NET;36;11;3.289,89
508;VITORIA;BOLETO;1466657;28/12/2019;15/02/2020;Primeira Via-PrintHouse;ETRX50815022020_1466657.rem;NET;3;1;259,98
507;VILA VELHA;BOLETO;1466640;28/12/2019;15/02/2020;Primeira Via-PrintHouse;ETR150715022020_1466640.rem;NET;3;1;247,12
508;VITORIA;BOLETO;1466654;28/12/2019;15/02/2020;Primeira Via-PrintHouse;ETR350815022020_1466654.rem;NET;6;2;396,68
507;VILA VELHA;BOLETO;1466641;28/12/2019;15/02/2020;Primeira Via-PrintHouse;ET50715022020_1466641.rem;NET;151;55;14.979,10
508;VITORIA;BOLETO;1466655;28/12/2019;15/02/2020;Primeira Via-PrintHouse;ET50815022020_1466655.rem;NET;92;33;8.674,31
507;VILA VELHA;BOLETO;1466637;28/12/2019;15/02/2020;Primeira Via-PrintHouse;E50715022020_1466637.rem;NET;245;100;24.981,05
508;VITORIA;BOLETO;1466651;28/12/2019;15/02/2020;Primeira Via-PrintHouse;E50815022020_1466651.rem;NET;163;64;14.201,50
007;SOROCABA;BOLETO;1534822;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC00715022020_1534822.rem;CLARO;9;9;1.117,07
007;SOROCABA;BOLETO;1534822;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC00715022020_1534822.rem;NET;576;132;13.763,39
022;PORTO FELIZ;BOLETO;1534603;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC02215022020_1534603.rem;NET;15;4;535,82
024;POTIM;BOLETO;1534426;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC02415022020_1534426.rem;NET;3;1;0,00
042;LAURO DE FREITAS;BOLETO;1534111;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC04215022020_1534111.rem;NET;31;11;939,06
048;RAFARD;BOLETO;1534652;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC04815022020_1534652.rem;NET;11;3;316,40
051;IMPERATRIZ;BOLETO;1534953;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC05115022020_1534953.rem;NET;13;5;230,09
063;TERESINA;BOLETO;1534262;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC06315022020_1534262.rem;NET;180;61;6.513,10
063;TERESINA;BOLETO;1534262;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC06315022020_1534262.rem;CLARO;4;4;551,54
095;NATAL;BOLETO;1534226;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC09515022020_1534226.rem;NET;233;83;10.104,25
095;NATAL;BOLETO;1534226;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC09515022020_1534226.rem;CLARO;7;7;965,65
096;SAO LUIS;BOLETO;1534097;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC09615022020_1534097.rem;CLARO;4;4;531,05
096;SAO LUIS;BOLETO;1534097;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC09615022020_1534097.rem;NET;217;75;9.364,65
097;FORTALEZA;BOLETO;1534346;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC09715022020_1534346.rem;NET;265;91;9.933,18
097;FORTALEZA;BOLETO;1534346;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC09715022020_1534346.rem;CLARO;9;9;1.236,16
105;BELFORD ROXO;BOLETO;1534311;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC10515022020_1534311.rem;NET;36;12;1.083,68
161;DUQUE DE CAXIAS;BOLETO;1534299;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC16115022020_1534299.rem;NET;48;19;2.053,21
161;DUQUE DE CAXIAS;BOLETO;1534299;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC16115022020_1534299.rem;CLARO;1;1;40,60
178;ANANINDEUA;BOLETO;1534276;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC17815022020_1534276.rem;NET;88;27;4.831,79
194;BELEM;BOLETO;1534207;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC19415022020_1534207.rem;NET;411;139;16.298,11
194;BELEM;BOLETO;1534207;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC19415022020_1534207.rem;CLARO;15;15;1.230,47
195;SERTAOZINHO;BOLETO;1534866;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC19515022020_1534866.rem;CLARO;2;2;302,31
195;SERTAOZINHO;BOLETO;1534866;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC19515022020_1534866.rem;NET;72;27;2.266,41
216;TABOAO DA SERRA;BOLETO;1534724;29/01/2020;15/02/2020;Primeira Via-PrintHouse;EC21615022020_1534724.rem;CLARO;1;1;59,99
