PADRAO;NOME_CIDADE;COD_OPERADORA;ID_REGISTRO_EMISSAO;ORIGEM;TIPO;VENCTO;EMISSAO;ARQUIVO;QTD_PAGE_NET;QTDE_PAGE_EMBRATEL;QTDE_PAGE_CLARO;QTDE_PAGE_TOTAL;QTD_COB_NET;QTDE_COB_EMBRATEL;QTDE_COB_CLARO;QTDE_COB_TOTAL;VALOR_NET;VALOR_EMBRATEL;VALOR_CLARO;VALOR_TOTAL
0;CAMPINAS;052;1413268;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX05215022020_1413268.rem;299;92;97;488;110;72;102;284;20.124,67;1.743,40;9.929,50;31.797,57
0;SAO CARLOS;053;1413149;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX05315022020_1413149.rem;194;39;48;281;48;35;42;125;7.630,92;1.104,16;3.814,34;12.549,42
0;INDAIATUBA;054;1413043;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX05415022020_1413043.rem;92;31;27;150;32;26;30;88;6.385,79;704,18;3.500,61;10.590,58
0;JUNDIAI;055;1413201;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX05515022020_1413201.rem;271;71;53;395;65;53;55;173;13.672,83;1.691,68;5.257,52;20.622,03
0;FRANCA;056;1413062;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX05615022020_1413062.rem;124;23;46;193;45;27;43;115;6.340,89;492,28;5.011,25;11.844,42
0;RIO BRANCO;066;1412827;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX06615022020_1412827.rem;79;23;29;131;28;20;24;72;4.878,57;553,57;3.268,11;8.700,25
0;BRUSQUE;070;1413547;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX07015022020_1413547.rem;10;2;5;17;3;2;4;9;537,22;49,99;377,71;964,92
0;ITAPEMA;094;1413556;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX09415022020_1413556.rem;3;0;1;4;1;0;1;2;157,86;0,00;51,36;209,22
0;JUIZ DE FORA;126;1412799;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX12615022020_1412799.rem;112;33;40;185;39;30;36;105;7.480,64;817,78;3.240,33;11.538,75
0;CABEDELO;133;1412984;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX13315022020_1412984.rem;14;0;8;22;5;2;5;12;862,63;107,94;737,90;1.708,47
