COD_OPERADORA;NOME_CIDADE;TIPO;ID_REGISTRO_EMISSAO;EMISSAO;VENCTO;ORIGEM;ARQUIVO;NOME_PARCEIRO;QTDE_PAGE_TOTAL;QTDE_COB_TOTAL;VALOR_TOTAL
021;VIA EMBRATEL;BOLETO;639834;05/02/2020;20/02/2020;Primeira Via-PrintHouse;EC02120022020_639834.rem;CLARO;124;124;13.429,20
021;VIA EMBRATEL;BOLETO;639834;05/02/2020;20/02/2020;Primeira Via-PrintHouse;EC02120022020_639834.rem;NET;1122;467;59.790,14
021;VIA EMBRATEL;BOLETO;639835;05/02/2020;20/02/2020;Primeira Via-PrintHouse;EC02120022020_639835.rem;CLARO;1;1;2,80
021;VIA EMBRATEL;BOLETO;639835;05/02/2020;20/02/2020;Primeira Via-PrintHouse;EC02120022020_639835.rem;NET;5;3;190,29
021;VIA EMBRATEL;BOLETO;639836;05/02/2020;20/02/2020;Primeira Via-PrintHouse;EC02120022020_639836.rem;CLARO;8;8;1.471,04
021;VIA EMBRATEL;BOLETO;639836;05/02/2020;20/02/2020;Primeira Via-PrintHouse;EC02120022020_639836.rem;NET;20;9;1.387,90
021;VIA EMBRATEL;BOLETO;639837;05/02/2020;20/02/2020;Primeira Via-PrintHouse;EC02120022020_639837.rem;CLARO;1;1;173,72
021;VIA EMBRATEL;BOLETO;639837;05/02/2020;20/02/2020;Primeira Via-PrintHouse;EC02120022020_639837.rem;NET;5;2;112,30
021;VIA EMBRATEL;BOLETO;639838;05/02/2020;20/02/2020;Primeira Via-PrintHouse;EC02120022020_639838.rem;NET;29;13;1.752,43
021;VIA EMBRATEL;BOLETO;639838;05/02/2020;20/02/2020;Primeira Via-PrintHouse;EC02120022020_639838.rem;CLARO;4;4;191,97
021;VIA EMBRATEL;BOLETO;639839;05/02/2020;20/02/2020;Primeira Via-PrintHouse;EC02120022020_639839.rem;CLARO;1;1;58,18
021;VIA EMBRATEL;BOLETO;639839;05/02/2020;20/02/2020;Primeira Via-PrintHouse;EC02120022020_639839.rem;NET;27;13;1.133,84
021;VIA EMBRATEL;BOLETO;639840;05/02/2020;20/02/2020;Primeira Via-PrintHouse;EC02120022020_639840.rem;NET;17;8;1.154,76
021;VIA EMBRATEL;BOLETO;639840;05/02/2020;20/02/2020;Primeira Via-PrintHouse;EC02120022020_639840.rem;CLARO;2;2;263,95
021;VIA EMBRATEL;BOLETO;639841;05/02/2020;20/02/2020;Primeira Via-PrintHouse;EC02120022020_639841.rem;CLARO;4;4;322,60
