PADRAO;NOME_CIDADE;COD_OPERADORA;ID_REGISTRO_EMISSAO;ORIGEM;TIPO;VENCTO;EMISSAO;ARQUIVO;QTD_PAGE_NET;QTDE_PAGE_EMBRATEL;QTDE_PAGE_CLARO;QTDE_PAGE_TOTAL;QTD_COB_NET;QTDE_COB_EMBRATEL;QTDE_COB_CLARO;QTDE_COB_TOTAL;VALOR_NET;VALOR_EMBRATEL;VALOR_CLARO;VALOR_TOTAL
0;BELO HORIZONTE;013;184838;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;EC01320022020_184838.rem;1597;0;30;1627;414;0;30;444;45.425,52;0,00;4.333,50;49.759,02
0;BELO HORIZONTE;013;184852;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ERX01320022020_184852.rem;13;0;1;14;3;0;1;4;154,82;0,00;145,31;300,13
0;BELO HORIZONTE;013;184853;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ERZ01320022020_184853.rem;38;0;2;40;9;0;2;11;435,14;0,00;138,22;573,36
0;BELO HORIZONTE;013;184839;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ER1C01320022020_184839.rem;52;0;0;52;13;0;0;13;2.119,89;0,00;0,00;2.119,89
0;BELO HORIZONTE;013;184805;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ER101320022020_184805.rem;5810;0;0;5810;1430;0;0;1430;220.799,58;0,00;0,00;220.799,58
0;BELO HORIZONTE;013;184840;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ER3C01320022020_184840.rem;37;0;0;37;9;0;0;9;1.652,77;0,00;0,00;1.652,77
0;BELO HORIZONTE;013;184806;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ER301320022020_184806.rem;4199;0;0;4199;1079;0;0;1079;169.345,30;0,00;0,00;169.345,30
0;BELO HORIZONTE;013;184843;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ETC01320022020_184843.rem;4821;934;1251;7006;1169;747;1173;3089;214.318,27;19.622,81;105.133,17;339.074,25
0;BELO HORIZONTE;013;184844;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ETC01320022020_184844.rem;5;0;1;6;1;0;1;2;220,07;0,00;213,99;434,06
0;BELO HORIZONTE;013;184845;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ETC01320022020_184845.rem;9;3;3;15;2;3;2;7;361,90;42,92;219,98;624,80
0;BELO HORIZONTE;013;184846;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ETC01320022020_184846.rem;3785;947;940;5672;951;755;886;2592;221.969,15;23.712,99;113.403,33;359.085,47
0;BELO HORIZONTE;013;184847;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ETC01320022020_184847.rem;3767;939;963;5669;947;744;872;2563;212.808,85;25.316,66;111.608,22;349.733,73
0;BELO HORIZONTE;013;184848;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ETC01320022020_184848.rem;3814;937;990;5741;953;754;883;2590;200.057,45;23.091,66;107.146,43;330.295,54
0;BELO HORIZONTE;013;184849;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ETC01320022020_184849.rem;3816;994;990;5800;944;766;885;2595;198.424,48;24.237,36;103.807,14;326.468,98
0;BELO HORIZONTE;013;184850;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ETC01320022020_184850.rem;3634;907;1005;5546;910;712;878;2500;179.866,57;22.493,47;96.195,27;298.555,31
0;BELO HORIZONTE;013;184851;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ETC01320022020_184851.rem;3681;802;985;5468;902;649;899;2450;170.353,95;17.837,26;85.904,26;274.095,47
0;BELO HORIZONTE;013;184841;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ETRX01320022020_184841.rem;1955;405;484;2844;469;379;432;1280;101.376,63;10.447,92;51.564,10;163.388,65
0;BELO HORIZONTE;013;184842;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ETRZ01320022020_184842.rem;1469;322;386;2177;352;288;341;981;77.642,13;8.626,27;42.669,81;128.938,21
0;BELO HORIZONTE;013;184807;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ETR101320022020_184807.rem;6728;3557;10;10295;1638;1692;8;3338;300.780,37;50.368,72;322,46;351.471,55
0;BELO HORIZONTE;013;184808;Primeira Via-PrintHouse;BOLETO;20/02/2020;05/02/2020;ETR101320022020_184808.rem;0;0;2;2;0;0;1;1;0,00;0,00;438,21;438,21
