PADRAO;NOME_CIDADE;COD_OPERADORA;ID_REGISTRO_EMISSAO;ORIGEM;TIPO;VENCTO;EMISSAO;ARQUIVO;QTD_PAGE_NET;QTDE_PAGE_EMBRATEL;QTDE_PAGE_CLARO;QTDE_PAGE_TOTAL;QTD_COB_NET;QTDE_COB_EMBRATEL;QTDE_COB_CLARO;QTDE_COB_TOTAL;VALOR_NET;VALOR_EMBRATEL;VALOR_CLARO;VALOR_TOTAL
0;SAO PAULO;003;477831;Primeira Via-PrintHouse;BOLETO;20/02/2020;06/02/2020;EC00320022020_477831.rem;4590;0;4;4594;1070;0;4;1074;113.802,73;0,00;436,73;114.239,46
0;SAO PAULO;003;477832;Primeira Via-PrintHouse;BOLETO;20/02/2020;06/02/2020;EC00320022020_477832.rem;2394;0;91;2485;644;0;91;735;92.413,77;0,00;13.549,45;105.963,22
0;SAO PAULO;003;477833;Primeira Via-PrintHouse;BOLETO;20/02/2020;06/02/2020;EC00320022020_477833.rem;2;0;0;2;1;0;0;1;299,86;0,00;0,00;299,86
0;SAO PAULO;003;477834;Primeira Via-PrintHouse;BOLETO;20/02/2020;06/02/2020;EC00320022020_477834.rem;479;0;50;529;132;0;50;182;25.879,32;0,00;6.690,69;32.570,01
0;SAO PAULO;003;477835;Primeira Via-PrintHouse;BOLETO;20/02/2020;06/02/2020;EC00320022020_477835.rem;183;0;18;201;53;0;18;71;9.242,44;0,00;2.838,73;12.081,17
0;SAO PAULO;003;477876;Primeira Via-PrintHouse;BOLETO;20/02/2020;06/02/2020;ERX00320022020_477876.rem;107;0;13;120;25;0;13;38;3.409,21;0,00;1.523,19;4.932,40
0;SAO PAULO;003;477877;Primeira Via-PrintHouse;BOLETO;20/02/2020;06/02/2020;ERZ00320022020_477877.rem;91;0;11;102;23;0;11;34;2.989,93;0,00;1.234,69;4.224,62
0;SAO PAULO;003;477836;Primeira Via-PrintHouse;BOLETO;20/02/2020;06/02/2020;ER1C00320022020_477836.rem;127;0;0;127;33;0;0;33;6.380,80;0,00;0,00;6.380,80
0;SAO PAULO;003;477721;Primeira Via-PrintHouse;BOLETO;20/02/2020;06/02/2020;ER100320022020_477721.rem;3298;0;0;3298;1000;0;0;1000;169.197,72;0,00;0,00;169.197,72
0;SAO PAULO;003;477722;Primeira Via-PrintHouse;BOLETO;20/02/2020;06/02/2020;ER100320022020_477722.rem;3368;0;0;3368;1000;0;0;1000;152.389,39;0,00;0,00;152.389,39
0;SAO PAULO;003;477723;Primeira Via-PrintHouse;BOLETO;20/02/2020;06/02/2020;ER100320022020_477723.rem;3965;0;0;3965;1000;0;0;1000;154.887,20;0,00;0,00;154.887,20
0;SAO PAULO;003;477724;Primeira Via-PrintHouse;BOLETO;20/02/2020;06/02/2020;ER100320022020_477724.rem;3103;0;0;3103;714;0;0;714;110.241,25;0,00;0,00;110.241,25
0;SAO PAULO;003;477725;Primeira Via-PrintHouse;BOLETO;20/02/2020;06/02/2020;ER100320022020_477725.rem;2967;0;0;2967;921;0;0;921;180.618,92;0,00;0,00;180.618,92
0;SAO PAULO;003;477837;Primeira Via-PrintHouse;BOLETO;20/02/2020;06/02/2020;ER3C00320022020_477837.rem;141;0;0;141;36;0;0;36;7.069,01;0,00;0,00;7.069,01
0;SAO PAULO;003;477726;Primeira Via-PrintHouse;BOLETO;20/02/2020;06/02/2020;ER300320022020_477726.rem;3330;0;0;3330;1000;0;0;1000;169.227,08;0,00;0,00;169.227,08
0;SAO PAULO;003;477727;Primeira Via-PrintHouse;BOLETO;20/02/2020;06/02/2020;ER300320022020_477727.rem;3519;0;0;3519;1000;0;0;1000;161.741,47;0,00;0,00;161.741,47
0;SAO PAULO;003;477728;Primeira Via-PrintHouse;BOLETO;20/02/2020;06/02/2020;ER300320022020_477728.rem;4939;0;0;4939;1176;0;0;1176;170.208,74;0,00;0,00;170.208,74
0;SAO PAULO;003;477729;Primeira Via-PrintHouse;BOLETO;20/02/2020;06/02/2020;ER300320022020_477729.rem;3050;0;0;3050;916;0;0;916;188.382,41;0,00;0,00;188.382,41
0;SAO PAULO;003;477846;Primeira Via-PrintHouse;BOLETO;20/02/2020;06/02/2020;ETC00320022020_477846.rem;3605;494;880;4979;851;419;854;2124;170.929,32;8.457,48;75.938,72;255.325,52
0;SAO PAULO;003;477847;Primeira Via-PrintHouse;BOLETO;20/02/2020;06/02/2020;ETC00320022020_477847.rem;3;2;0;5;1;1;0;2;150,99;139,96;0,00;290,95
0;SAO PAULO;003;477849;Primeira Via-PrintHouse;BOLETO;20/02/2020;06/02/2020;ETC00320022020_477849.rem;3502;1014;928;5444;943;775;849;2567;196.571,60;27.654,23;112.049,93;336.275,76
0;SAO PAULO;003;477850;Primeira Via-PrintHouse;BOLETO;20/02/2020;06/02/2020;ETC00320022020_477850.rem;3610;994;937;5541;960;753;847;2560;205.894,83;27.593,13;116.973,67;350.461,63
0;SAO PAULO;003;477851;Primeira Via-PrintHouse;BOLETO;20/02/2020;06/02/2020;ETC00320022020_477851.rem;3662;1046;903;5611;949;780;849;2578;206.137,93;26.402,36;130.777,38;363.317,67
0;SAO PAULO;003;477852;Primeira Via-PrintHouse;BOLETO;20/02/2020;06/02/2020;ETC00320022020_477852.rem;3588;970;885;5443;949;741;849;2539;209.048,41;25.370,78;126.483,97;360.903,16
0;SAO PAULO;003;477853;Primeira Via-PrintHouse;BOLETO;20/02/2020;06/02/2020;ETC00320022020_477853.rem;3614;947;934;5495;943;759;856;2558;207.980,90;24.788,43;134.077,63;366.846,96
0;SAO PAULO;003;477855;Primeira Via-PrintHouse;BOLETO;20/02/2020;06/02/2020;ETC00320022020_477855.rem;3621;819;1016;5456;928;716;902;2546;193.331,32;21.570,15;116.798,85;331.700,32
0;SAO PAULO;003;477857;Primeira Via-PrintHouse;BOLETO;20/02/2020;06/02/2020;ETC00320022020_477857.rem;3564;848;1023;5435;894;694;901;2489;188.604,61;20.134,90;110.387,89;319.127,40
0;SAO PAULO;003;477858;Primeira Via-PrintHouse;BOLETO;20/02/2020;06/02/2020;ETC00320022020_477858.rem;3549;662;1034;5245;887;566;927;2380;170.138,23;14.533,46;92.737,57;277.409,26
0;SAO PAULO;003;477859;Primeira Via-PrintHouse;BOLETO;20/02/2020;06/02/2020;ETC00320022020_477859.rem;3555;687;1046;5288;878;539;915;2332;165.614,54;13.180,74;94.930,66;273.725,94
0;SAO PAULO;003;477860;Primeira Via-PrintHouse;BOLETO;20/02/2020;06/02/2020;ETC00320022020_477860.rem;3550;652;1023;5225;868;557;902;2327;168.286,33;13.768,32;87.640,27;269.694,92
0;SAO PAULO;003;477861;Primeira Via-PrintHouse;BOLETO;20/02/2020;06/02/2020;ETC00320022020_477861.rem;3432;581;1011;5024;850;493;875;2218;155.220,68;10.547,54;82.088,69;247.856,91
