COD_OPERADORA;NOME_CIDADE;TIPO;ID_REGISTRO_EMISSAO;EMISSAO;VENCTO;ORIGEM;ARQUIVO;NOME_PARCEIRO;QTDE_PAGE_TOTAL;QTDE_COB_TOTAL;VALOR_TOTAL
013;BELO HORIZONTE;BOLETO;184838;05/02/2020;20/02/2020;Primeira Via-PrintHouse;EC01320022020_184838.rem;CLARO;30;30;4.333,50
013;BELO HORIZONTE;BOLETO;184838;05/02/2020;20/02/2020;Primeira Via-PrintHouse;EC01320022020_184838.rem;NET;1597;414;45.425,52
013;BELO HORIZONTE;BOLETO;184852;05/02/2020;20/02/2020;Primeira Via-PrintHouse;ERX01320022020_184852.rem;CLARO;1;1;145,31
013;BELO HORIZONTE;BOLETO;184852;05/02/2020;20/02/2020;Primeira Via-PrintHouse;ERX01320022020_184852.rem;NET;13;3;154,82
013;BELO HORIZONTE;BOLETO;184853;05/02/2020;20/02/2020;Primeira Via-PrintHouse;ERZ01320022020_184853.rem;NET;38;9;435,14
013;BELO HORIZONTE;BOLETO;184853;05/02/2020;20/02/2020;Primeira Via-PrintHouse;ERZ01320022020_184853.rem;CLARO;2;2;138,22
013;BELO HORIZONTE;BOLETO;184839;05/02/2020;20/02/2020;Primeira Via-PrintHouse;ER1C01320022020_184839.rem;NET;52;13;2.119,89
013;BELO HORIZONTE;BOLETO;184805;05/02/2020;20/02/2020;Primeira Via-PrintHouse;ER101320022020_184805.rem;NET;5810;1430;220.799,58
013;BELO HORIZONTE;BOLETO;184840;05/02/2020;20/02/2020;Primeira Via-PrintHouse;ER3C01320022020_184840.rem;NET;37;9;1.652,77
013;BELO HORIZONTE;BOLETO;184806;05/02/2020;20/02/2020;Primeira Via-PrintHouse;ER301320022020_184806.rem;NET;4199;1079;169.345,30
013;BELO HORIZONTE;BOLETO;184843;05/02/2020;20/02/2020;Primeira Via-PrintHouse;ETC01320022020_184843.rem;NET;4821;1169;214.318,27
013;BELO HORIZONTE;BOLETO;184843;05/02/2020;20/02/2020;Primeira Via-PrintHouse;ETC01320022020_184843.rem;CLARO;1251;1173;105.133,17
013;BELO HORIZONTE;BOLETO;184843;05/02/2020;20/02/2020;Primeira Via-PrintHouse;ETC01320022020_184843.rem;EMBRATEL;934;747;19.622,81
013;BELO HORIZONTE;BOLETO;184844;05/02/2020;20/02/2020;Primeira Via-PrintHouse;ETC01320022020_184844.rem;CLARO;1;1;213,99
013;BELO HORIZONTE;BOLETO;184844;05/02/2020;20/02/2020;Primeira Via-PrintHouse;ETC01320022020_184844.rem;NET;5;1;220,07
013;BELO HORIZONTE;BOLETO;184845;05/02/2020;20/02/2020;Primeira Via-PrintHouse;ETC01320022020_184845.rem;EMBRATEL;3;3;42,92
013;BELO HORIZONTE;BOLETO;184845;05/02/2020;20/02/2020;Primeira Via-PrintHouse;ETC01320022020_184845.rem;NET;9;2;361,90
013;BELO HORIZONTE;BOLETO;184845;05/02/2020;20/02/2020;Primeira Via-PrintHouse;ETC01320022020_184845.rem;CLARO;3;2;219,98
013;BELO HORIZONTE;BOLETO;184846;05/02/2020;20/02/2020;Primeira Via-PrintHouse;ETC01320022020_184846.rem;NET;3785;951;221.969,15
013;BELO HORIZONTE;BOLETO;184846;05/02/2020;20/02/2020;Primeira Via-PrintHouse;ETC01320022020_184846.rem;EMBRATEL;947;755;23.712,99
013;BELO HORIZONTE;BOLETO;184846;05/02/2020;20/02/2020;Primeira Via-PrintHouse;ETC01320022020_184846.rem;CLARO;940;886;113.403,33
013;BELO HORIZONTE;BOLETO;184847;05/02/2020;20/02/2020;Primeira Via-PrintHouse;ETC01320022020_184847.rem;EMBRATEL;939;744;25.316,66
013;BELO HORIZONTE;BOLETO;184847;05/02/2020;20/02/2020;Primeira Via-PrintHouse;ETC01320022020_184847.rem;CLARO;963;872;111.608,22
013;BELO HORIZONTE;BOLETO;184847;05/02/2020;20/02/2020;Primeira Via-PrintHouse;ETC01320022020_184847.rem;NET;3767;947;212.808,85
013;BELO HORIZONTE;BOLETO;184848;05/02/2020;20/02/2020;Primeira Via-PrintHouse;ETC01320022020_184848.rem;NET;3814;953;200.057,45
013;BELO HORIZONTE;BOLETO;184848;05/02/2020;20/02/2020;Primeira Via-PrintHouse;ETC01320022020_184848.rem;EMBRATEL;937;754;23.091,66
013;BELO HORIZONTE;BOLETO;184848;05/02/2020;20/02/2020;Primeira Via-PrintHouse;ETC01320022020_184848.rem;CLARO;990;883;107.146,43
013;BELO HORIZONTE;BOLETO;184849;05/02/2020;20/02/2020;Primeira Via-PrintHouse;ETC01320022020_184849.rem;CLARO;990;885;103.807,14
013;BELO HORIZONTE;BOLETO;184849;05/02/2020;20/02/2020;Primeira Via-PrintHouse;ETC01320022020_184849.rem;NET;3816;944;198.424,48
013;BELO HORIZONTE;BOLETO;184849;05/02/2020;20/02/2020;Primeira Via-PrintHouse;ETC01320022020_184849.rem;EMBRATEL;994;766;24.237,36
